datetime,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,demand,year,quarter,month,week,day_of_week,day_of_year,is_weekend,hour
2018-02-19 00:00:00,0.0183,-0.7860000000000001,0.0,0.0,0.5455,1.1249,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,0.0
2018-02-19 01:00:00,0.0175,-0.8809999999999997,0.0,0.0,0.5434,1.125,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,1.0
2018-02-19 02:00:00,0.0159,-0.9630000000000007,0.0,0.0,0.5525,1.1251,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,2.0
2018-02-19 03:00:00,0.0134,-1.114,0.1842,1.0735,0.5742,1.1259,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,3.0
2018-02-19 04:00:00,0.0096,-0.8409999999999993,35.2888,81.3057,0.5934,1.1269,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,4.0
2018-02-19 05:00:00,0.0066,1.1740000000000002,166.4951,313.852,0.5955,1.1262,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,5.0
2018-02-19 06:00:00,0.0059,3.463999999999999,317.7557,538.6435,0.6037,1.1214,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,6.0
2018-02-19 07:00:00,0.0037,5.653,439.8322,714.8549,0.6359,1.1139,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,7.000000000000001
2018-02-19 08:00:00,0.0029,7.284000000000001,519.3109,830.4801,0.676,1.1081,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,8.0
2018-02-19 09:00:00,0.0034,8.285000000000002,543.1291,877.6440000000001,0.7074,1.1043,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,9.0
2018-02-19 10:00:00,0.0044,8.863,510.2717,853.15,0.727,1.1014,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,10.0
2018-02-19 11:00:00,0.0045,9.059999999999999,428.0175,758.6702,0.7427,1.0997,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,11.0
2018-02-19 12:00:00,0.0036,8.795999999999998,306.7181,600.6738,0.7534,1.0994,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,12.0
2018-02-19 13:00:00,0.0024,7.8629999999999995,168.8498,389.91830000000004,0.7607,1.1006,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,13.0
2018-02-19 14:00:00,0.0018,5.791000000000001,44.7466,147.4046,0.7666,1.1034,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,14.000000000000002
2018-02-19 15:00:00,0.0014,4.278999999999998,1.559,8.3476,0.7553,1.1066,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,15.0
2018-02-19 16:00:00,0.0011,3.6959999999999984,0.0,0.0,0.7367,1.1091,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,16.0
2018-02-19 17:00:00,0.0009,3.214,0.0,0.0,0.7247,1.111,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,17.0
2018-02-19 18:00:00,0.0081,2.752999999999999,0.0,0.0,0.7071,1.1126,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,18.0
2018-02-19 19:00:00,0.009,2.3319999999999994,0.0,0.0,0.6928,1.114,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,19.0
2018-02-19 20:00:00,0.0099,1.9599999999999989,0.0,0.0,0.6854,1.1151,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,20.0
2018-02-19 21:00:00,0.0105,1.6759999999999997,0.0,0.0,0.6921,1.116,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,21.0
2018-02-19 22:00:00,0.0121,1.4529999999999998,0.0,0.0,0.7174,1.1168,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,22.0
2018-02-19 23:00:00,0.014,1.2670000000000008,0.0,0.0,0.7608,1.1176,28464.521318471434,2018.0,1.0,2.0,8.0,0.0,50.0,0.0,23.0
2018-02-20 00:00:00,0.0163,1.1390000000000005,0.0,0.0,0.815,1.1181,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,0.0
2018-02-20 01:00:00,0.0187,1.0549999999999995,0.0,0.0,0.8634,1.1187,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,1.0
2018-02-20 02:00:00,0.021,0.9850000000000003,0.0,0.0,0.8996,1.1193,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,2.0
2018-02-20 03:00:00,0.0266,0.8770000000000009,0.4236,1.2927,0.9106,1.1201,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,3.0
2018-02-20 04:00:00,0.035,1.1820000000000004,27.7235,85.14510000000001,0.9066,1.121,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,4.0
2018-02-20 05:00:00,0.044,2.794999999999999,118.6301,319.664,0.8883,1.1206,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,5.0
2018-02-20 06:00:00,0.0507,4.543999999999999,238.8414,544.6473,0.8596,1.117,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,6.0
2018-02-20 07:00:00,0.0712,6.185000000000001,357.6895,720.998,0.8414,1.1117,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,7.000000000000001
2018-02-20 08:00:00,0.0993,7.377000000000001,432.5119,836.7033000000001,0.8442,1.1075,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,8.0
2018-02-20 09:00:00,0.1254,8.014,447.6118,883.9107,0.8648,1.1048,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,9.0
2018-02-20 10:00:00,0.1501,8.288,422.3272,859.3978,0.8942,1.1028,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,10.0
2018-02-20 11:00:00,0.1618,8.209000000000001,343.0347,764.8516,0.913,1.1018,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,11.0
2018-02-20 12:00:00,0.15649999999999997,7.828,240.984,606.7238,0.9122,1.1017,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,12.0
2018-02-20 13:00:00,0.1399,7.073000000000001,130.6013,395.7997,0.906,1.1026,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,13.0
2018-02-20 14:00:00,0.1235,5.604,36.5303,152.4129,0.8989,1.1045,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,14.000000000000002
2018-02-20 15:00:00,0.1065,4.331,1.3789,9.2531,0.8834,1.1068,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,15.0
2018-02-20 16:00:00,0.0937,3.7129999999999987,0.0,0.0,0.869,1.1087,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,16.0
2018-02-20 17:00:00,0.0837,3.2370000000000014,0.0,0.0,0.8549,1.1102,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,17.0
2018-02-20 18:00:00,0.0774,2.867999999999999,0.0,0.0,0.8499,1.1115,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,18.0
2018-02-20 19:00:00,0.0788,2.589999999999999,0.0,0.0,0.8455,1.1125,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,19.0
2018-02-20 20:00:00,0.0899,2.3659999999999997,0.0,0.0,0.841,1.1134,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,20.0
2018-02-20 21:00:00,0.1018,2.184000000000001,0.0,0.0,0.8286,1.1141,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,21.0
2018-02-20 22:00:00,0.1111,2.0199999999999987,0.0,0.0,0.8195,1.1146,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,22.0
2018-02-20 23:00:00,0.1174,1.8649999999999993,0.0,0.0,0.8142,1.115,28464.521318471434,2018.0,1.0,2.0,8.0,1.0,51.0,0.0,23.0
2018-02-21 00:00:00,0.116,1.7050000000000003,0.0,0.0,0.8111,1.1153,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,0.0
2018-02-21 01:00:00,0.111,1.5490000000000013,0.0,0.0,0.8127,1.1157,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,1.0
2018-02-21 02:00:00,0.1106,1.4250000000000012,0.0,0.0,0.8216,1.1161,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,2.0
2018-02-21 03:00:00,0.1179,1.2989999999999995,0.3767,1.5424000000000002,0.8288,1.1168,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,3.0
2018-02-21 04:00:00,0.1251,1.547,27.9353,89.0938,0.8255,1.1176,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,4.0
2018-02-21 05:00:00,0.1347,3.1239999999999997,130.602,325.5021,0.8018,1.1169,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,5.0
2018-02-21 06:00:00,0.1551,4.814000000000002,267.635,550.6544,0.7516,1.1129,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,6.0
2018-02-21 07:00:00,0.195,6.411,400.7704,727.1439999999999,0.7076,1.1077,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,7.000000000000001
2018-02-21 08:00:00,0.2237,7.593999999999999,475.2304,842.9515,0.6992,1.1035,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,8.0
2018-02-21 09:00:00,0.2491,8.258,487.2948,890.1698000000001,0.7019,1.1006,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,9.0
2018-02-21 10:00:00,0.2652,8.52,450.0294,865.6516,0.7242,1.0987,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,10.0
2018-02-21 11:00:00,0.2606,8.441,365.3808,771.0403,0.7569,1.098,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,11.0
2018-02-21 12:00:00,0.2317,8.04,255.5606,612.7925,0.7869,1.0984,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,12.0
2018-02-21 13:00:00,0.196,7.293,141.3218,401.7043,0.8119,1.0998,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,13.0
2018-02-21 14:00:00,0.1732,5.945000000000001,43.466,157.501,0.8164,1.1024,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,14.000000000000002
2018-02-21 15:00:00,0.1533,4.5809999999999995,1.72,10.2287,0.8174,1.1049,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,15.0
2018-02-21 16:00:00,0.132,4.009000000000001,0.0,0.0,0.8104,1.1068,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,16.0
2018-02-21 17:00:00,0.1084,3.6070000000000007,0.0,0.0,0.7908,1.1082,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,17.0
2018-02-21 18:00:00,0.0975,3.266999999999999,0.0,0.0,0.7674,1.1094,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,18.0
2018-02-21 19:00:00,0.0942,2.970999999999999,0.0,0.0,0.7449,1.1103,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,19.0
2018-02-21 20:00:00,0.0894,2.7030000000000003,0.0,0.0,0.73,1.1111,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,20.0
2018-02-21 21:00:00,0.0796,2.4660000000000015,0.0,0.0,0.7228,1.1116,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,21.0
2018-02-21 22:00:00,0.071,2.2389999999999985,0.0,0.0,0.7162,1.112,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,22.0
2018-02-21 23:00:00,0.0683,2.0260000000000007,0.0,0.0,0.7012,1.1123,28464.521318471434,2018.0,1.0,2.0,8.0,2.0,52.0,0.0,23.0
2018-02-22 00:00:00,0.0737,1.8290000000000004,0.0,0.0,0.6826,1.1124,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,0.0
2018-02-22 01:00:00,0.0805,1.6580000000000001,0.0,0.0,0.6686,1.1127,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,1.0
2018-02-22 02:00:00,0.0842,1.5189999999999986,0.0,0.0,0.6608,1.1131,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,2.0
2018-02-22 03:00:00,0.0832,1.367,0.4316,1.8247,0.655,1.114,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,3.0
2018-02-22 04:00:00,0.0825,1.6809999999999992,33.8208,93.1508,0.6407,1.1152,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,4.0
2018-02-22 05:00:00,0.0814,3.5900000000000003,150.1439,331.3695,0.6042,1.1145,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,5.0
2018-02-22 06:00:00,0.0931,5.512999999999998,295.0234,556.6888,0.5297,1.1099,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,6.0
2018-02-22 07:00:00,0.1232,7.294,414.9135,733.3067,0.5061,1.1039,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,7.000000000000001
2018-02-22 08:00:00,0.1347,8.322999999999999,469.7657,849.1891,0.5137,1.1003,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,8.0
2018-02-22 09:00:00,0.1243,8.932999999999998,477.7974,896.4564,0.5189,1.0977,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,9.0
2018-02-22 10:00:00,0.1103,9.322,454.9867,871.9228,0.5212,1.0956,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,10.0
2018-02-22 11:00:00,0.0876,9.453,391.6504,777.2332999999999,0.5282,1.0943,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,11.0
2018-02-22 12:00:00,0.0635,9.281,292.3731,618.8605,0.5458,1.0938,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,12.0
2018-02-22 13:00:00,0.0502,8.746000000000002,171.2472,407.6322,0.5613,1.0942,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,13.0
2018-02-22 14:00:00,0.046,7.402000000000002,53.3023,162.6628,0.5547,1.0956,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,14.000000000000002
2018-02-22 15:00:00,0.0533,6.072,2.0826,11.2781,0.5445,1.0978,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,15.0
2018-02-22 16:00:00,0.0573,5.466000000000001,0.0,0.0,0.5329,1.0999,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,16.0
2018-02-22 17:00:00,0.0637,4.94,0.0,0.0,0.5224,1.1017,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,17.0
2018-02-22 18:00:00,0.0256,4.440999999999999,0.0,0.0,0.5228,1.1034,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,18.0
2018-02-22 19:00:00,0.0289,3.9570000000000016,0.0,0.0,0.5268,1.1049,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,19.0
2018-02-22 20:00:00,0.0337,3.4940000000000015,0.0,0.0,0.5327,1.1062,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,20.0
2018-02-22 21:00:00,0.035,3.0800000000000005,0.0,0.0,0.5396,1.1073,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,21.0
2018-02-22 22:00:00,0.034,2.7290000000000005,0.0,0.0,0.5428,1.1081,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,22.0
2018-02-22 23:00:00,0.0343,2.4320000000000013,0.0,0.0,0.5514,1.1088,28464.521318471434,2018.0,1.0,2.0,8.0,3.0,53.00000000000001,0.0,23.0
2018-02-23 00:00:00,0.0338,2.168,0.0,0.0,0.5618,1.1094,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,0.0
2018-02-23 01:00:00,0.0338,1.9219999999999986,0.0,0.0,0.5707,1.1101,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,1.0
2018-02-23 02:00:00,0.0327,1.693999999999999,0.0,0.0,0.5816,1.1111,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,2.0
2018-02-23 03:00:00,0.0319,1.444,0.7204,2.1423,0.5899,1.1123,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,3.0
2018-02-23 04:00:00,0.0302,1.8139999999999992,46.4645,97.3127,0.5764,1.1136,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,4.0
2018-02-23 05:00:00,0.0285,3.886,177.4242,337.26090000000005,0.551,1.1131,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,5.0
2018-02-23 06:00:00,0.0313,6.026999999999998,323.8798,562.7396,0.5387,1.1077,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,6.0
2018-02-23 07:00:00,0.0484,7.800999999999998,440.1339,739.4695,0.556,1.1019,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,7.000000000000001
2018-02-23 08:00:00,0.0511,8.748000000000001,496.8881,855.4414,0.5788,1.0988,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,8.0
2018-02-23 09:00:00,0.0488,9.292999999999997,507.389,902.7524,0.5922,1.0965,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,9.0
2018-02-23 10:00:00,0.0472,9.551,473.0958,878.1782,0.6143,1.0948,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,10.0
2018-02-23 11:00:00,0.0432,9.496,395.1763,783.4282,0.6289,1.094,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,11.0
2018-02-23 12:00:00,0.0364,9.138999999999998,286.9103,624.9588,0.6306,1.0942,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,12.0
2018-02-23 13:00:00,0.0291,8.431000000000001,165.0144,413.5788,0.6325,1.0952,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,13.0
2018-02-23 14:00:00,0.0264,6.903999999999999,49.2166,167.8975,0.6074,1.0973,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,14.000000000000002
2018-02-23 15:00:00,0.0207,5.417999999999999,2.2855,12.4042,0.5748,1.1,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,15.0
2018-02-23 16:00:00,0.0163,4.732999999999999,0.0,0.0,0.5452,1.1027,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,16.0
2018-02-23 17:00:00,0.0129,4.206000000000001,0.0,0.0,0.531,1.105,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,17.0
2018-02-23 18:00:00,0.0299,3.7629999999999995,0.0,0.0,0.5215,1.1069,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,18.0
2018-02-23 19:00:00,0.0254,3.3689999999999993,0.0,0.0,0.5085,1.1084,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,19.0
2018-02-23 20:00:00,0.0224,3.000999999999999,0.0,0.0,0.4948,1.1096,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,20.0
2018-02-23 21:00:00,0.0191,2.6699999999999995,0.0,0.0,0.4842,1.1105,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,21.0
2018-02-23 22:00:00,0.0162,2.357999999999999,0.0,0.0,0.4788,1.1114,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,22.0
2018-02-23 23:00:00,0.0137,2.074,0.0,0.0,0.4741,1.112,28464.521318471434,2018.0,1.0,2.0,8.0,4.0,54.0,0.0,23.0
2018-02-24 00:00:00,0.0117,1.804,0.0,0.0,0.471,1.1124,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,0.0
2018-02-24 01:00:00,0.0134,1.5590000000000004,0.0,0.0,0.4646,1.1131,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,1.0
2018-02-24 02:00:00,0.0162,1.3329999999999997,0.0,0.0,0.4607,1.1139,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,2.0
2018-02-24 03:00:00,0.0172,1.0950000000000013,0.7178,2.4975,0.4573,1.1149,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,3.0
2018-02-24 04:00:00,0.0169,1.408000000000001,42.9793,101.5777,0.4579,1.116,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,4.0
2018-02-24 05:00:00,0.0204,3.2860000000000005,176.5283,343.169,0.4272,1.1149,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,5.0
2018-02-24 06:00:00,0.0476,5.463,336.9896,568.7986,0.3667,1.109,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,6.0
2018-02-24 07:00:00,0.0673,7.369000000000001,467.19,745.638,0.3573,1.1027,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,7.000000000000001
2018-02-24 08:00:00,0.0787,8.672,536.7763,861.6835999999998,0.3891,1.0981,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,8.0
2018-02-24 09:00:00,0.0784,9.44,543.2951,909.0224,0.4508,1.0946,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,9.0
2018-02-24 10:00:00,0.0729,9.725000000000001,492.252,884.4351,0.5174,1.0923,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,10.0
2018-02-24 11:00:00,0.0787,9.633,400.876,789.6248,0.5646,1.0912,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,11.0
2018-02-24 12:00:00,0.1056,9.225,283.5872,631.0554,0.5947,1.0911,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,12.0
2018-02-24 13:00:00,0.1589,8.487999999999998,161.3932,419.54380000000003,0.5974,1.0918,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,13.0
2018-02-24 14:00:00,0.2202,6.959,50.0376,173.2001,0.5959,1.0936,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,14.000000000000002
2018-02-24 15:00:00,0.2649,5.402000000000001,1.9576,13.6094,0.5975,1.096,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,15.0
2018-02-24 16:00:00,0.2832,4.586999999999999,0.0,0.0,0.5933,1.0984,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,16.0
2018-02-24 17:00:00,0.3079,3.908,0.0,0.0,0.5989,1.1004,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,17.0
2018-02-24 18:00:00,0.2863,3.418000000000001,0.0,0.0,0.6107,1.1022,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,18.0
2018-02-24 19:00:00,0.29300000000000004,3.030999999999999,0.0,0.0,0.6233,1.1039,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,19.0
2018-02-24 20:00:00,0.3136,2.7030000000000003,0.0,0.0,0.6321,1.1054,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,20.0
2018-02-24 21:00:00,0.3177,2.460999999999999,0.0,0.0,0.6581,1.1065,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,21.0
2018-02-24 22:00:00,0.3162,2.2549999999999994,0.0,0.0,0.6905,1.1074,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,22.0
2018-02-24 23:00:00,0.3131,2.091999999999999,0.0,0.0,0.73,1.1081,28464.521318471434,2018.0,1.0,2.0,8.0,5.0,55.0,1.0,23.0
2018-02-25 00:00:00,0.3536,1.9369999999999998,0.0,0.0,0.7659,1.1089,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,0.0
2018-02-25 01:00:00,0.4004,1.7589999999999986,0.0,0.0,0.7883,1.1099,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,1.0
2018-02-25 02:00:00,0.4079,1.5619999999999985,0.0,0.0,0.7952,1.111,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,2.0
2018-02-25 03:00:00,0.4106,1.3280000000000003,0.9538,2.8923,0.7883,1.1122,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,3.0
2018-02-25 04:00:00,0.3946,1.6379999999999992,35.0655,105.9433,0.7745,1.1134,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,4.0
2018-02-25 05:00:00,0.3751,2.7110000000000007,123.0661,349.0991,0.7486,1.1131,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,5.0
2018-02-25 06:00:00,0.3593,3.827999999999999,234.6943,574.8686,0.7278,1.1106,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,6.0
2018-02-25 07:00:00,0.3597,4.844999999999998,334.9326,751.8319,0.7241,1.1076,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,7.000000000000001
2018-02-25 08:00:00,0.3712,5.634,398.1482,867.9404000000001,0.7114,1.1052,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,8.0
2018-02-25 09:00:00,0.3533,6.152000000000001,428.083,915.2955,0.6923,1.1034,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,9.0
2018-02-25 10:00:00,0.332,6.359999999999999,415.5621,890.7015,0.6932,1.1022,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,10.0
2018-02-25 11:00:00,0.2989,6.273999999999999,359.3041,795.8387000000001,0.6914,1.102,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,11.0
2018-02-25 12:00:00,0.2637,5.922999999999999,275.84,637.164,0.6857,1.1026,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,12.0
2018-02-25 13:00:00,0.2331,5.2639999999999985,172.9242,425.5248,0.6862,1.104,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,13.0
2018-02-25 14:00:00,0.1993,4.063,65.4337,178.5694,0.689,1.1065,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,14.000000000000002
2018-02-25 15:00:00,0.1803,2.548000000000001,4.3893,14.8967,0.669,1.1095,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,15.0
2018-02-25 16:00:00,0.163,1.875000000000001,0.0,0.0,0.6354,1.1122,28464.521318471434,2018.0,1.0,2.0,8.0,6.0,56.0,1.0,16.0
